"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","revised_asking_price"
12295091,2021-01-11,"buy","house","freehold",5,"Leicester",325000,2021-03-15,320000
12295850,2021-01-13,"buy","house","freehold",3,"Coventry",130000,2021-01-20,125000
12301958,2021-01-14,"buy","flat","leasehold",2,"Uxbridge",339950,2021-04-01,334950
12324100,2021-01-15,"buy","flat","leasehold",2,"Plymouth",2e+05,2021-05-10,190000
12327555,2021-01-16,"buy","house","freehold",4,"Cardiff",345000,2021-02-19,330000
12335269,2021-01-18,"buy","house","unknown",4,"Dartford",550000,2021-04-28,5e+05
16105523,2022-02-18,"buy","house","freehold",4,"Coventry",750000,2022-04-08,729999
16128132,2022-02-22,"buy","house","freehold",4,"Warrington",495000,2022-03-29,4e+05
16139704,2022-02-21,"buy","house","unknown",4,"Chelmsford",4e+05,2022-03-01,375000
16145644,2022-02-24,"buy","house","freehold",3,"Cardiff",240000,2022-08-22,235000
16158230,2022-02-25,"buy","house","freehold",5,"Warrington",740000,2022-03-30,650000
16165565,2022-02-25,"buy","flat","leasehold",2,"Reading",315000,2022-05-26,290000
16175075,2022-02-26,"buy","house","freehold",4,"Wolverhampton",4e+05,2022-03-10,385000
14816779,2021-09-22,"buy","house","freehold",4,"Warrington",580000,2021-12-06,550000
14818942,2021-09-23,"buy","house","unknown",3,"Bromley",6e+05,2021-10-11,580000
14824913,2021-09-22,"buy","flat","leasehold",2,"Newcastle Upon Tyne",175000,2022-03-21,170000
14826107,2021-09-24,"buy","house","freehold",2,"Stoke On Trent",125000,2021-10-20,115000
14838136,2021-09-23,"buy","house","freehold",3,"Bath",950000,2022-03-01,895000
14843619,2021-09-24,"buy","house","freehold",2,"Leicester",2e+05,2021-11-02,195000
14848787,2021-09-27,"buy","flat","leasehold",2,"Gloucester",119950,2021-10-27,110000
14874768,2021-09-28,"buy","house","unknown",2,"Leicester",3e+05,2021-11-01,290000
14876544,2021-09-29,"buy","flat","leasehold",2,"Cheltenham",475000,2022-03-17,450000
14901245,2021-09-30,"buy","flat","leasehold",2,"Leicester",130000,2021-12-30,125000
14912746,2021-10-04,"buy","flat","leasehold",2,"Mansfield",160000,2022-01-20,150000
14953468,2021-10-08,"buy","flat","leasehold",2,"Uxbridge",305000,2021-12-09,298500
14961018,2021-10-08,"buy","house","unknown",2,"Leicester",2e+05,2021-11-09,185000
14962588,2021-10-08,"buy","house","freehold",3,"Cheltenham",350000,2022-04-12,330000
14974339,2021-10-11,"buy","flat","leasehold",2,"Surbiton",4e+05,2021-12-13,375000
14981008,2021-10-12,"buy","house","freehold",3,"Dartford",350000,2021-11-08,330000
15013070,2021-03-23,"buy","flat","leasehold",2,"Salford",180000,2021-04-20,170000
15036204,2021-10-17,"buy","flat","leasehold",2,"Reading",235000,2021-10-24,227000
15036268,2021-10-17,"buy","house","freehold",4,"Coventry",3e+05,2021-10-26,290000
14180754,2021-07-14,"buy","flat","leasehold",2,"Reading",425000,2021-07-29,4e+05
14196027,2021-07-14,"buy","house","freehold",3,"Lincoln",160000,2021-10-01,157500
14249511,2021-07-21,"buy","house","freehold",3,"Sheffield",219995,2021-09-23,190000
14257243,2021-07-22,"buy","house","freehold",2,"Leicester",240000,2021-08-25,230000
14272558,2021-07-23,"buy","house","freehold",5,"Uxbridge",650000,2021-08-09,629950
14284711,2021-07-23,"buy","house","freehold",2,"Hull",110000,2021-10-25,1e+05
14299322,2021-07-26,"buy","flat","leasehold",2,"Cardiff",230000,2021-08-16,220000
14313602,2021-07-28,"buy","house","freehold",3,"Leicester",349950,2021-08-31,319950
14361054,2021-08-02,"buy","house","freehold",4,"Cardiff",450000,2021-08-20,440000
14361773,2021-08-02,"buy","house","freehold",3,"Basildon",260000,2021-10-15,255000
14387356,2021-08-03,"buy","flat","leasehold",1,"Brighton",240000,2021-09-23,225000
14402417,2021-08-04,"buy","house","freehold",4,"Coventry",480000,2021-08-25,460000
14404063,2021-04-09,"buy","house","freehold",4,"Cardiff",749950,2021-07-05,6e+05
14406586,2021-08-06,"buy","flat","leasehold",2,"Leicester",275000,2021-09-06,260000
14423862,2021-08-09,"buy","house","freehold",2,"Newcastle Upon Tyne",230000,2022-02-07,219995
14440310,2021-08-10,"buy","flat","leasehold",2,"Uxbridge",415000,2021-08-24,4e+05
14472585,2021-08-13,"buy","house","freehold",3,"Leicester",295000,2021-08-26,285000
14489510,2021-08-16,"buy","flat","leasehold",2,"Luton",215000,2021-09-13,208000
14501539,2021-08-17,"buy","house","freehold",3,"Salford",3e+05,2021-10-13,250000
14511642,2021-08-18,"buy","flat","leasehold",2,"Richmond",625000,2021-09-21,6e+05
14533699,2021-08-20,"buy","house","freehold",3,"Coventry",224950,2021-08-27,215000
14542246,2021-08-20,"buy","flat","leasehold",2,"Leicester",180000,2021-10-07,175000
14545632,2021-08-21,"buy","house","unknown",2,"Sheffield",2e+05,2022-03-22,180000
14552721,2021-08-23,"buy","flat","leasehold",1,"Reading",175000,2021-09-06,170000
14552990,2021-08-23,"buy","house","freehold",3,"Reading",525000,2021-11-23,475000
14610469,2021-08-30,"buy","house","freehold",4,"Cheltenham",710000,2021-12-16,675000
14620413,2021-01-08,"buy","house","freehold",3,"Leicester",299995,2021-09-02,290995
14621386,2021-09-02,"buy","flat","leasehold",1,"Salford",140000,2021-09-21,130000
14643560,2021-09-06,"buy","house","freehold",4,"Coventry",675000,2021-10-28,625000
14653283,2021-08-31,"buy","house","unknown",4,"Newcastle Upon Tyne",4e+05,2022-01-17,3e+05
14671458,2021-09-07,"buy","flat","leasehold",2,"Salford",175000,2021-11-24,155000
14706185,2021-09-08,"buy","house","freehold",3,"Leicester",250000,2021-10-04,240000
14746001,2021-09-15,"buy","flat","leasehold",2,"Leicester",180000,2021-11-29,150000
14756801,2021-09-16,"buy","flat","leasehold",2,"Exeter",220000,2022-02-16,2e+05
14756870,2021-09-15,"buy","house","freehold",3,"Warrington",320000,2021-09-25,310000
14801230,2021-09-21,"buy","flat","leasehold",2,"Barnet",435000,2021-11-15,425000
14809685,2021-09-22,"buy","flat","leasehold",2,"Sheffield",250000,2021-12-25,245000
16267154,2022-03-08,"buy","house","freehold",4,"Brighton",850000,2022-03-25,825000
16279647,2022-03-09,"buy","flat","leasehold",1,"Barnet",610000,2022-06-17,565000
16296649,2022-03-10,"buy","house","freehold",5,"Lincoln",575000,2022-04-01,550000
16302982,2022-03-11,"buy","house","freehold",3,"Hull",120000,2022-07-27,112000
16309928,2022-03-11,"buy","house","freehold",3,"Chelmsford",475000,2022-08-23,430000
16341785,2022-03-15,"buy","flat","leasehold",2,"Surbiton",5e+05,2022-04-27,475000
16372297,2022-03-18,"buy","house","freehold",3,"Stoke On Trent",190000,2022-06-12,180000
16381458,2022-03-19,"buy","house","freehold",3,"Cardiff",5e+05,2022-08-10,450000
16394704,2022-03-21,"buy","flat","leasehold",2,"Newcastle Upon Tyne",145000,2022-04-25,135000
16398143,2022-03-21,"buy","house","freehold",3,"Chelmsford",595000,2022-07-05,575000
16407354,2022-03-23,"buy","flat","leasehold",1,"Salford",105000,2022-05-11,1e+05
16416908,2022-03-23,"buy","house","unknown",2,"Hull",140000,2022-04-04,130000
16417942,2022-03-23,"buy","house","freehold",4,"Chelmsford",525000,2022-05-26,490000
16424727,2022-03-23,"buy","house","freehold",4,"Wolverhampton",320000,2022-04-11,290000
16426127,2022-03-10,"buy","house","freehold",2,"Leicester",215000,2022-03-23,2e+05
16435808,2022-03-24,"buy","house","freehold",2,"Sheffield",130000,2022-04-08,120000
16471287,2022-03-29,"buy","flat","leasehold",1,"Surbiton",365000,2022-07-12,349950
16491804,2022-03-31,"buy","house","unknown",2,"Reading",435000,2022-05-03,375000
16521124,2022-04-02,"buy","house","unknown",2,"Leicester",279950,2022-05-02,250000
16521554,2022-04-02,"buy","house","freehold",3,"Stoke On Trent",240000,2022-04-22,230000
16547621,2022-04-06,"buy","house","freehold",5,"Plymouth",5e+05,2022-05-16,475000
16560001,2022-04-06,"buy","house","freehold",3,"Harrogate",260000,2022-05-20,250000
16573471,2022-04-08,"buy","house","freehold",3,"Coventry",240000,2022-04-25,230000
16577374,2022-04-07,"buy","house","freehold",4,"Luton",550000,2022-05-24,525000
16591453,2022-04-09,"buy","house","freehold",4,"Brighton",695000,2022-05-07,650000
16629750,2022-04-13,"buy","house","freehold",3,"Plymouth",3e+05,2022-04-29,270000
16632827,2022-04-14,"buy","house","freehold",3,"Harrogate",3e+05,2022-06-30,285000
16650629,2022-04-16,"buy","house","unknown",3,"Stoke On Trent",325000,2022-05-04,3e+05
16664377,2022-04-20,"buy","house","freehold",3,"Leicester",290000,2022-07-26,270000
16672423,2022-03-07,"buy","flat","leasehold",2,"Chelmsford",595000,2022-04-01,560000
16678459,2022-04-20,"buy","house","freehold",3,"Gillingham",254500,2022-05-26,254000
16681622,2022-04-21,"buy","house","freehold",4,"Bath",6e+05,2022-06-14,574950
16694878,2022-04-22,"buy","flat","leasehold",1,"Richmond",365000,2022-04-22,335000
16817080,2022-05-04,"buy","house","freehold",5,"Warrington",425000,2022-06-15,4e+05
16829415,2022-05-06,"buy","house","freehold",3,"Coventry",259950,2022-06-07,254950
16838966,2022-05-06,"buy","house","freehold",4,"Reading",450000,2022-06-01,425000
16857469,2022-05-09,"buy","house","freehold",2,"Hull",115000,2022-05-31,110000
16863918,2022-05-10,"buy","house","freehold",3,"Reading",4e+05,2022-06-16,350000
16890876,2022-05-12,"buy","flat","leasehold",2,"Salford",350000,2022-07-05,325000
16896979,2022-05-11,"buy","house","freehold",5,"Lincoln",840000,2022-06-17,775000
16902814,2022-05-13,"buy","house","freehold",3,"Leicester",250000,2022-06-24,230000
16908663,2022-05-12,"buy","house","freehold",2,"Harrogate",595000,2022-07-12,579950
16927650,2022-05-16,"buy","house","freehold",3,"Hull",170000,2022-06-27,161500
16945281,2022-05-17,"buy","house","freehold",3,"Lincoln",266000,2022-05-21,260000
16956344,2022-05-18,"buy","flat","leasehold",2,"Uxbridge",325000,2022-08-03,315000
16972268,2022-05-19,"buy","flat","leasehold",2,"Plymouth",150000,2022-06-01,140000
16980745,2022-05-20,"buy","house","unknown",3,"Mansfield",295000,2022-06-21,279500
16982859,2022-05-20,"buy","house","freehold",2,"Dartford",550000,2022-07-27,525000
16996205,2022-05-21,"buy","flat","leasehold",2,"Wolverhampton",250000,2022-05-23,249990
16998982,2022-05-23,"buy","flat","leasehold",1,"Coventry",119950,2022-06-25,1e+05
17005379,2022-05-23,"buy","house","freehold",3,"Brighton",475000,2022-06-24,450000
17007126,2022-05-24,"buy","house","freehold",3,"Surbiton",895000,2022-08-10,850000
17009364,2022-05-23,"buy","house","freehold",4,"Uxbridge",550000,2022-06-08,535000
17049758,2022-05-26,"buy","house","freehold",3,"Reading",550000,2022-06-20,535000
17061259,2022-05-27,"buy","flat","unknown",0,"Reading",160000,2022-07-29,150000
17063897,2022-05-28,"buy","house","freehold",2,"Chelmsford",325000,2022-06-21,3e+05
17065525,2022-05-28,"buy","house","freehold",4,"Leicester",425000,2022-08-16,410000
17079009,2022-05-30,"buy","house","freehold",3,"Mansfield",250000,2022-08-26,240000
17099234,2022-05-31,"buy","house","freehold",4,"Newcastle Upon Tyne",310000,2022-06-23,295000
17113624,2022-06-03,"buy","house","freehold",2,"Richmond",735000,2022-07-12,695000
17114328,2022-06-03,"buy","flat","leasehold",1,"Salford",195000,2022-08-22,185000
17116981,2022-06-04,"buy","flat","leasehold",2,"Coventry",185000,2022-08-05,170000
17131075,2022-06-06,"buy","flat","leasehold",1,"Cheltenham",3e+05,2022-07-13,250000
17137307,2022-06-07,"buy","house","freehold",4,"Leicester",425000,2022-07-11,4e+05
17141622,2022-06-07,"buy","house","freehold",4,"Sheffield",350000,2022-07-27,340000
17147075,2022-06-08,"buy","flat","leasehold",2,"Chelmsford",240000,2022-07-29,230000
17152700,2022-06-08,"buy","house","freehold",4,"Ilford",550000,2022-06-20,525000
17170664,2022-06-08,"buy","house","unknown",2,"Lincoln",270000,2022-07-15,255000
17181791,2022-06-10,"buy","house","freehold",3,"Cardiff",240000,2022-07-19,220000
15284601,2021-11-13,"buy","house","freehold",5,"Reading",585000,2022-03-12,550000
15294421,2021-11-15,"buy","house","freehold",3,"Leicester",235000,2021-12-13,230000
15306480,2021-11-15,"buy","house","freehold",3,"Chelmsford",350000,2021-12-26,325000
15306802,2021-10-21,"buy","flat","leasehold",2,"Exeter",150000,2021-11-30,140000
15332560,2021-10-17,"buy","house","unknown",4,"Coventry",350000,2021-10-25,340000
15333409,2021-11-19,"buy","flat","leasehold",2,"Richmond",425000,2021-11-22,415000
15346544,2021-07-21,"buy","house","freehold",5,"Luton",575000,2021-10-06,565000
15363215,2021-11-23,"buy","house","freehold",2,"Hull",130000,2022-02-14,120000
15394785,2021-11-26,"buy","house","freehold",4,"Cardiff",550000,2022-03-07,535000
15411036,2021-11-29,"buy","house","freehold",4,"Leicester",310000,2021-11-29,3e+05
15432948,2021-12-02,"buy","flat","leasehold",2,"Reading",240000,2021-12-26,235000
15435362,2021-12-02,"buy","house","freehold",3,"Exeter",325000,2022-05-17,3e+05
15437476,2021-12-03,"buy","flat","leasehold",2,"Uxbridge",525000,2022-01-21,475000
15445918,2021-12-02,"buy","house","unknown",4,"Plymouth",499950,2022-02-04,475000
15469368,2021-12-07,"buy","house","unknown",2,"Newcastle Upon Tyne",450000,2021-12-07,425000
15490353,2021-12-10,"buy","house","freehold",2,"Newcastle Upon Tyne",180000,2022-01-04,170000
15495390,2021-12-10,"buy","flat","leasehold",2,"Basildon",160000,2022-08-15,145000
15544418,2021-12-21,"buy","house","freehold",4,"Luton",430000,2022-03-02,425000
15547077,2021-12-22,"buy","house","freehold",5,"Wolverhampton",385000,2022-01-07,365000
15588570,2022-01-01,"buy","house","freehold",4,"Watford",595000,2022-01-25,575000
15588801,2022-01-01,"buy","house","freehold",4,"Salford",350000,2022-02-12,325000
15645277,2022-01-10,"buy","house","freehold",3,"Harrogate",390000,2022-01-27,380000
15676342,2022-01-13,"buy","house","freehold",4,"Warrington",5e+05,2022-02-08,475000
15688410,2022-01-14,"buy","flat","leasehold",2,"Reading",280000,2022-04-04,274400
15695732,2022-01-17,"buy","flat","leasehold",1,"Uxbridge",285000,2022-03-07,275000
16815409,2022-05-04,"buy","house","freehold",2,"Mansfield",275000,2022-06-01,250000
16815925,2022-05-05,"buy","house","freehold",5,"Chelmsford",1250000,2022-06-16,1200000
16821861,2022-05-05,"buy","house","freehold",3,"Harrogate",385000,2022-08-02,365000
16823018,2022-05-04,"buy","house","freehold",4,"Exeter",725000,2022-05-17,7e+05
16834223,2022-05-06,"buy","house","freehold",3,"Newcastle Upon Tyne",160000,2022-08-08,150000
16838669,2022-05-05,"buy","house","unknown",3,"Chelmsford",4e+05,2022-06-13,390000
16845862,2022-05-06,"buy","house","freehold",4,"Sheffield",350000,2022-06-08,340000
16847793,2022-05-07,"buy","house","freehold",4,"Reading",420000,2022-05-19,4e+05
16855207,2022-05-09,"buy","house","freehold",3,"Reading",5e+05,2022-06-20,460000
16888329,2022-05-11,"buy","house","freehold",4,"Harrogate",475000,2022-06-13,465000
16905317,2022-05-13,"buy","house","freehold",3,"Sheffield",395000,2022-05-25,365000
16912606,2022-05-13,"buy","house","freehold",2,"Coventry",2e+05,2022-06-13,190000
16917603,2022-05-13,"buy","flat","leasehold",1,"Bromley",125000,2022-05-19,1e+05
16930556,2022-05-16,"buy","house","freehold",3,"Exeter",450000,2022-06-08,425000
16951361,2022-05-17,"buy","house","freehold",3,"Plymouth",290000,2022-06-09,270000
16954792,2022-05-17,"buy","house","freehold",2,"Luton",295000,2022-07-23,280000
16978553,2022-05-19,"buy","house","freehold",4,"Reading",450000,2022-06-28,425000
16980193,2022-05-19,"buy","house","freehold",2,"Luton",270000,2022-07-04,260000
16981222,2022-05-19,"buy","house","freehold",3,"Reading",435000,2022-06-08,414995
17009957,2022-05-23,"buy","house","freehold",4,"Reading",7e+05,2022-06-10,675000
17021174,2022-05-24,"buy","flat","leasehold",1,"Surbiton",385000,2022-05-27,375000
17026570,2022-05-24,"buy","house","unknown",2,"Brighton",429500,2022-06-22,396000
17028435,2022-05-25,"buy","house","freehold",3,"Mansfield",240000,2022-05-28,235000
17039468,2022-05-26,"buy","house","freehold",3,"Coventry",280000,2022-07-04,248000
17043064,2022-05-25,"buy","flat","leasehold",2,"Brighton",389950,2022-07-12,350000
17046750,2022-05-27,"buy","house","freehold",3,"Mansfield",290000,2022-06-22,275000
17053501,2022-05-26,"buy","house","freehold",4,"Lincoln",725000,2022-06-29,699950
17054681,2022-05-27,"buy","house","freehold",5,"Barnet",1375000,2022-06-29,1250000
17057896,2022-05-27,"buy","house","freehold",2,"Hull",110000,2022-06-22,1e+05
17062529,2022-05-27,"buy","house","freehold",4,"Gloucester",5e+05,2022-06-13,475000
17063464,2022-05-27,"buy","house","freehold",2,"Stoke On Trent",155000,2022-06-09,145000
17075453,2022-05-30,"buy","house","freehold",4,"Coventry",3e+05,2022-08-27,290000
17084842,2022-05-31,"buy","house","freehold",2,"Coventry",220000,2022-07-21,210000
17086383,2022-05-30,"buy","flat","leasehold",1,"Plymouth",110000,2022-06-08,1e+05
17087207,2022-05-31,"buy","house","freehold",3,"Sheffield",185000,2022-07-19,175000
17087642,2022-05-31,"buy","house","unknown",3,"Leicester",325000,2022-07-14,3e+05
17113397,2022-06-02,"buy","house","freehold",4,"Lincoln",475000,2022-07-19,460000
17125486,2022-06-06,"buy","house","freehold",3,"Reading",485000,2022-07-01,465000
17125897,2022-06-06,"buy","flat","leasehold",2,"Surbiton",465000,2022-06-23,450000
17127069,2022-06-06,"buy","house","freehold",2,"Bromley",425000,2022-06-23,4e+05
17130407,2022-06-07,"buy","house","freehold",3,"Uxbridge",7e+05,2022-07-04,685000
17130865,2022-06-06,"buy","house","freehold",4,"Chelmsford",5e+05,2022-06-30,485000
17132682,2022-06-07,"buy","flat","leasehold",2,"Coventry",190000,2022-07-04,185000
17141945,2022-06-07,"buy","flat","unknown",0,"Coventry",125000,2022-06-13,115000
17142627,2022-06-07,"buy","flat","leasehold",1,"Basildon",140000,2022-06-30,130000
17155568,2022-06-08,"buy","flat","leasehold",2,"Brighton",280000,2022-08-25,270000
17180741,2022-06-09,"buy","house","freehold",4,"Mansfield",240000,2022-07-05,2e+05
16164478,2022-02-24,"buy","house","freehold",4,"Bromley",950000,2022-03-16,925000
16208864,2022-03-02,"buy","flat","leasehold",2,"Bromley",4e+05,2022-08-17,365000
16215032,2022-03-03,"buy","house","freehold",3,"Gillingham",460000,2022-03-29,450000
16226966,2022-03-04,"buy","house","freehold",3,"Cardiff",269950,2022-03-07,259950
16227764,2022-03-03,"buy","house","freehold",3,"Newcastle Upon Tyne",229950,2022-07-27,210000
16232057,2022-03-04,"buy","house","freehold",3,"Wolverhampton",265000,2022-04-29,250000
16249980,2022-03-07,"buy","flat","leasehold",2,"Plymouth",180000,2022-04-01,175000
16267121,2022-03-08,"buy","house","freehold",4,"Brighton",799950,2022-06-16,750000
16268281,2022-03-08,"buy","house","freehold",3,"Watford",595000,2022-06-09,565000
16277869,2022-03-09,"buy","flat","leasehold",2,"Salford",309950,2022-07-07,3e+05
16282652,2021-12-16,"buy","house","freehold",4,"Harrogate",395000,2022-04-29,385000
16296646,2022-03-11,"buy","house","freehold",3,"Newcastle Upon Tyne",230000,2022-05-27,2e+05
16311661,2022-03-11,"buy","flat","leasehold",2,"Sheffield",140000,2022-05-11,130000
